run_group_id,trace,benchmark_family,split_side,experiment,experiment_kind,router,builtin_coordinator,expert_0,expert_1,seed,ipc,speedup_vs_baseline,speedup_vs_best_single,baseline_ipc,best_single_ipc,traffic_overhead_vs_baseline,l2c_load_miss,l2c_mpki,l2c_prefetch_issued_raw,l2c_prefetch_issued,l2c_prefetch_useful,l2c_prefetch_useless,l2c_prefetch_late,downstream_prefetch_accuracy,pref0_issued_total,pref1_issued_total,pref0_useful_total,pref1_useful_total,pref0_budget_total,pref1_budget_total,pref0_selected_epochs,pref1_selected_epochs,pref0_accuracy,pref1_accuracy,l1d_load_miss,llc_prefetch_useful,l2c_total_miss,l2c_rq_full,l2c_wq_full,l2c_pq_full,dram_rq_row_buffer_miss,dram_bus_congested,dram_mshr_full,branch_pred_mpki,cycles,total_instructions,warmup_instructions,simulation_instructions,epoch_len_instructions,mop_total_budget,mop_accuracy_floor,mop_fixed_split_ratio,mop_score_weights,mode,host,git_revision,duration_s,start_utc,end_utc,trace_path,log_path,stderr_path,metrics_path,epoch_trace_prefix,flags,downstream_prefetch_useful
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,AthenaMAB,builtin,,AthenaMAB,Pythia,SMS,,1.62846,1.076176818509242,0.9600636717368235,1.51319,1.6962,1.0,35586.0,3.5585985765605694,269471.0,269471.0,0.0,0.0,0.0,0.10945148086436017,85652.0,62458.0,94255.0,71787.0,0.0,0.0,0.0,0.0,1.100441320693037,1.149364372858561,92156.0,29494.0,35586.0,0.0,0.0,0.0,10071.0,29598.0,0.0,0.24,6140791.0,10000004.0,5000000,10000000,500000,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,91.481926,2026-04-17T16:44:51.485963+00:00,2026-04-17T16:46:22.967889+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__AthenaMAB.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__AthenaMAB.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__AthenaMAB.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite_mab.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",29494.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,SMS,single,,,,,,1.49666,0.9890760578645115,0.882360570687419,1.51319,1.6962,1.0,35585.0,3.5585,41756.0,41756.0,0.0,0.0,0.0,0.3578647380017243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92144.0,14943.0,35585.0,0.0,0.0,0.0,10685.0,31160.0,0.0,0.24,6681560.0,10000000.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,92.886431,2026-04-17T16:44:51.482013+00:00,2026-04-17T16:46:24.368444+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__SMS.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__SMS.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__SMS.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",14943.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,Pythia,single,,,,,,1.6962,1.120943173031807,1.0,1.51319,1.6962,1.0,35586.0,3.5586,262969.0,262969.0,0.0,0.0,0.0,0.10411113096981013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92172.0,27378.0,35586.0,0.0,0.0,0.0,10179.0,25504.0,0.0,0.24,5895519.0,10000000.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,93.938241,2026-04-17T16:44:51.481629+00:00,2026-04-17T16:46:25.419870+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__Pythia.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__Pythia.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__Pythia.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",27378.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,MoPLite,router,MoPLite,,Pythia,SMS,1,1.52235,1.0060534367792544,0.8975061903077468,1.51319,1.6962,1.0,35584.0,3.5583985766405695,34147.0,34147.0,0.0,0.0,0.0,0.16622250856590623,13402.0,23912.0,17405.0,31386.0,35947.0,25493.0,30.0,30.0,1.2986867631696761,1.3125627300100369,92127.0,5676.0,35584.0,0.0,0.0,0.0,11123.0,20673.0,0.0,0.24,6568812.0,10000004.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,96.684081,2026-04-17T16:44:51.483093+00:00,2026-04-17T16:46:28.167174+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__MoPLite.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__MoPLite.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__MoPLite.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",5676.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,WinnerTakeAll,router,WinnerTakeAll,,Pythia,SMS,1,1.50886,0.9971384954962695,0.8895531187359982,1.51319,1.6962,1.0,35584.0,3.5583985766405695,28210.0,28210.0,0.0,0.0,0.0,0.3100319035802907,7672.0,36795.0,9476.0,45611.0,18432.0,43008.0,9.0,21.0,1.235140771637122,1.2395977714363364,92130.0,8746.0,35584.0,0.0,0.0,0.0,11016.0,24617.0,0.0,0.24,6627523.0,10000004.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,98.323332,2026-04-17T16:44:51.484520+00:00,2026-04-17T16:46:29.807852+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__WinnerTakeAll.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__WinnerTakeAll.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__WinnerTakeAll.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=1 --mop_seed=1 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",8746.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,Baseline,baseline,,,,,,1.51319,1.0,0.892105883740125,1.51319,1.6962,0.0,35584.0,3.5583985766405695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92136.0,0.0,35584.0,0.0,0.0,0.0,10863.0,15866.0,0.0,0.24,6608579.0,10000004.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,98.467221,2026-04-17T16:44:51.481069+00:00,2026-04-17T16:46:29.948290+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__Baseline.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__Baseline.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__Baseline.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400",0.0
20260417T164451.475607Z-4461,437.leslie3d-134B,SPEC,heldout,FixedSplit,router,FixedSplit,,Pythia,SMS,1,1.51778,1.003033326945063,0.8948119325551231,1.51319,1.6962,1.0,35584.0,3.5583985766405695,32791.0,32791.0,0.0,0.0,0.0,0.18761245463694307,11733.0,28598.0,14392.0,37193.0,30720.0,30720.0,30.0,30.0,1.2266257564135346,1.3005454926917965,92128.0,6152.0,35584.0,0.0,0.0,0.0,10988.0,21309.0,0.0,0.24,6588554.0,10000004.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,99.732928,2026-04-17T16:44:51.483671+00:00,2026-04-17T16:46:31.216599+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/437.leslie3d-134B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__FixedSplit.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/437.leslie3d-134B__FixedSplit.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/437.leslie3d-134B__FixedSplit.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=0 --mop_seed=1 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",6152.0
20260417T164451.475607Z-4461,459.GemsFDTD-1169B,SPEC,heldout,MoPLite,router,MoPLite,,Pythia,SMS,1,0.94856,1.0009497077010743,1.0528208486409092,0.94766,0.90097,1.0,40761.0,4.076099592390041,0.0,327.0,0.0,0.0,0.0,0.0,327.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.9204892966360856,0.0,99106.0,0.0,50687.0,0.0,0.0,0.0,26349.0,60176.0,0.0,0.11,10542282.0,10000001.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,108.259044,2026-04-17T16:44:51.491692+00:00,2026-04-17T16:46:39.750736+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/459.GemsFDTD-1169B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__MoPLite.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__MoPLite.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/459.GemsFDTD-1169B__MoPLite.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",0.0
20260417T164451.475607Z-4461,459.GemsFDTD-1169B,SPEC,heldout,FixedSplit,router,FixedSplit,,Pythia,SMS,1,0.94396,0.996095646117806,1.0477152402410734,0.94766,0.90097,1.0,40759.0,4.075899592410041,25797.0,25797.0,0.0,0.0,0.0,0.04694344303601194,9767.0,17843.0,13975.0,28626.0,30720.0,30720.0,30.0,30.0,1.4308385379338588,1.6043266266883371,99100.0,1211.0,50683.0,0.0,0.0,0.0,26381.0,61035.0,0.0,0.11,10593702.0,10000001.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,108.438007,2026-04-17T16:44:51.493132+00:00,2026-04-17T16:46:39.931139+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/459.GemsFDTD-1169B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__FixedSplit.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__FixedSplit.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/459.GemsFDTD-1169B__FixedSplit.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=0 --mop_seed=1 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_types=sms --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/sms.ini --l2c_prefetcher_force_prefetch_at_llc=true",1211.0
20260417T164451.475607Z-4461,459.GemsFDTD-1169B,SPEC,heldout,Baseline,baseline,,,,,,0.94766,1.0,1.0518219252583325,0.94766,0.90097,0.0,40760.0,4.0759995924000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99109.0,0.0,50686.0,0.0,0.0,0.0,26217.0,60286.0,0.0,0.11,10552360.0,10000001.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,108.944999,2026-04-17T16:44:51.487445+00:00,2026-04-17T16:46:40.432444+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/459.GemsFDTD-1169B.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__Baseline.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/logs/459.GemsFDTD-1169B__Baseline.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_pythia_sms/runs/20260417T164451.475607Z-4461/metrics/459.GemsFDTD-1169B__Baseline.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400",0.0
